unitid,Year,UG FT,UG PT,UG total enrollment,UG total FTE ,GR FT,GR PT,GR total enrollment,GR total FTE,Total enrollment,Total FTE
384193,2001,358,,358,358,0,0,0,0,358,358
384209,2001,944,,944,944,0,0,0,0,944,944
384306,2001,,,0,0,52,9,61,55,61,55
384333,2001,724,4234,4958,2405,0,0,0,0,4958,2405
384342,2001,1615,2943,4558,2784,0,0,0,0,4558,2784
384360,2001,401,576,977,630,0,0,0,0,977,630
384379,2001,277,152,429,337,0,0,0,0,429,337
384388,2001,162,138,300,217,0,0,0,0,300,217
384397,2001,149,234,383,242,0,0,0,0,383,242
384412,2001,511,,511,511,0,0,0,0,511,511
384421,2001,55,,55,55,0,0,0,0,55,55
385008,2001,501,,501,501,0,0,0,0,501,501
385132,2001,18,32,50,31,0,0,0,0,50,31
385503,2001,253,1,254,253,0,0,0,0,254,253
385549,2001,133,,133,133,0,0,0,0,133,133
385558,2001,102,,102,102,0,0,0,0,102,102
385619,2001,158,1,159,158,0,0,0,0,159,158
385929,2001,88,,88,88,0,0,0,0,88,88
385983,2001,82,68,150,109,0,0,0,0,150,109
386153,2001,235,150,385,295,0,0,0,0,385,295
386472,2001,129,21,150,137,0,0,0,0,150,137
387235,2001,22,,22,22,0,0,0,0,22,22
387660,2001,41,,41,41,0,0,0,0,41,41
387730,2001,22,,22,22,0,0,0,0,22,22
387819,2001,33,,33,33,0,0,0,0,33,33
387925,2001,253,,253,253,0,0,0,0,253,253
388043,2001,92,27,119,103,0,0,0,0,119,103
388098,2001,40,,40,40,0,0,0,0,40,40
388511,2001,81,16,97,87,0,0,0,0,97,87
388520,2001,161,1069,1230,581,0,0,0,0,1230,581
388663,2001,74,,74,74,0,0,0,0,74,74
388681,2001,12,192,204,88,0,0,0,0,204,88
389620,2001,47,1,48,47,0,0,0,0,48,47
389727,2001,149,5,154,151,0,0,0,0,154,151
389860,2001,107,124,231,149,0,0,0,0,231,149
390002,2001,,,0,0,16,0,16,16,16,16
390394,2001,110,64,174,135,0,0,0,0,174,135
390701,2001,1272,31,1303,1284,31,8,39,34,1342,1318
390905,2001,28,,28,28,0,0,0,0,28,28
391333,2001,78,,78,78,0,0,0,0,78,78
391564,2001,94,68,162,121,0,0,0,0,162,121
391582,2001,191,1,192,191,0,0,0,0,192,191
391616,2001,29,5,34,31,0,0,0,0,34,31
391759,2001,6,37,43,21,0,0,0,0,43,21
391810,2001,109,,109,109,0,0,0,0,109,109
392257,2001,293,,293,293,0,0,0,0,293,293
392415,2001,41,,41,41,0,0,0,0,41,41
392798,2001,71,,71,71,0,0,0,0,71,71
392840,2001,157,190,347,232,5,20,25,13,372,245
393180,2001,738,,738,738,0,0,0,0,738,738
393524,2001,159,,159,159,0,0,0,0,159,159
393861,2001,261,40,301,277,0,0,0,0,301,277
393977,2001,11,,11,11,0,0,0,0,11,11
394554,2001,21,,21,21,0,0,0,0,21,21
394563,2001,63,,63,63,0,0,0,0,63,63
394679,2001,50,56,106,72,0,0,0,0,106,72
394846,2001,127,,127,127,0,0,0,0,127,127
395283,2001,200,,200,200,0,0,0,0,200,200
395362,2001,551,1505,2056,1149,0,0,0,0,2056,1149
395733,2001,63,,63,63,0,0,0,0,63,63
396000,2001,29,,29,29,0,0,0,0,29,29
396310,2001,24,14,38,30,0,0,0,0,38,30
397270,2001,31,1,32,31,0,0,0,0,32,31
397553,2001,,,0,0,51,19,70,58,70,58
397641,2001,300,,300,300,0,0,0,0,300,300
397942,2001,192,,192,192,0,0,0,0,192,192
398130,2001,983,101,1084,1023,0,0,0,0,1084,1023
398574,2001,647,,647,647,0,0,0,0,647,647
399212,2001,2107,9141,11248,5737,0,0,0,0,11248,5737
399869,2001,400,,400,400,0,0,0,0,400,400
400080,2001,308,,308,308,0,0,0,0,308,308
400354,2001,234,,234,234,0,0,0,0,234,234
400637,2001,238,7,245,241,0,0,0,0,245,241
401250,2001,,,0,0,120,14,134,125,134,125
401481,2001,2,134,136,55,0,0,0,0,136,55
402493,2001,,901,901,354,820,196,1016,895,1917,1249
402563,2001,115,,115,115,0,0,0,0,115,115
402615,2001,306,447,753,482,72,0,72,72,825,554
402633,2001,70,174,244,138,0,0,0,0,244,138
402776,2001,292,,292,292,0,0,0,0,292,292
402800,2001,141,43,184,158,0,0,0,0,184,158
402828,2001,,,0,0,250,175,425,342,425,342
403405,2001,18,,18,18,0,0,0,0,18,18
403414,2001,41,,41,41,0,0,0,0,41,41
403469,2001,192,1721,1913,875,0,0,0,0,1913,875
403478,2001,557,543,1100,773,0,0,0,0,1100,773
403487,2001,606,2037,2643,1415,0,0,0,0,2643,1415
404019,2001,,46,46,18,0,0,0,0,46,18
404055,2001,278,,278,278,0,0,0,0,278,278
404073,2001,1171,1028,2199,1575,0,0,0,0,2199,1575
404082,2001,1661,1430,3091,2223,0,0,0,0,3091,2223
404143,2001,90,72,162,118,17,28,45,28,207,146
404222,2001,,,0,0,163,9,172,168,172,168
404329,2001,7,64,71,32,0,0,0,0,71,32
404338,2001,112,11,123,116,50,40,90,65,213,181
404365,2001,236,,236,236,0,0,0,0,236,236
404374,2001,214,,214,214,0,0,0,0,214,214
404383,2001,562,,562,562,0,0,0,0,562,562
404426,2001,587,2394,2981,1538,0,0,0,0,2981,1538
404499,2001,348,,348,348,0,0,0,0,348,348
404505,2001,247,,247,247,0,0,0,0,247,247
404514,2001,322,,322,322,0,0,0,0,322,322
404523,2001,114,,114,114,0,0,0,0,114,114
404532,2001,36,,36,36,0,0,0,0,36,36
404648,2001,578,446,1024,753,0,0,0,0,1024,753
404657,2001,,,0,0,10,3,13,11,13,11
404666,2001,20,2,22,21,0,0,0,0,22,21
404675,2001,74,,74,74,0,0,0,0,74,74
404684,2001,367,,367,367,0,0,0,0,367,367
404718,2001,35,37,72,50,0,0,0,0,72,50
404806,2001,146,97,243,184,0,0,0,0,243,184
404912,2001,448,,448,448,0,0,0,0,448,448
404921,2001,359,,359,359,0,0,0,0,359,359
404949,2001,5,3035,3040,1197,2,4102,4104,1635,7144,2832
404994,2001,955,25,980,965,0,0,0,0,980,965
405003,2001,34,,34,34,0,0,0,0,34,34
405012,2001,134,,134,134,0,0,0,0,134,134
405021,2001,83,,83,83,0,0,0,0,83,83
405058,2001,128,,128,128,0,0,0,0,128,128
405076,2001,261,,261,261,0,0,0,0,261,261
405173,2001,61,3,64,62,0,0,0,0,64,62
405562,2001,886,,886,886,0,0,0,0,886,886
405748,2001,38,4,42,40,0,0,0,0,42,40
405854,2001,144,,144,144,0,0,0,0,144,144
405872,2001,1086,1548,2634,1701,0,0,0,0,2634,1701
405979,2001,2083,,2083,2083,910,0,910,910,2993,2993
405988,2001,1963,,1963,1963,1077,0,1077,1077,3040,3040
405997,2001,2632,,2632,2632,913,0,913,913,3545,3545
406006,2001,5231,,5231,5231,1127,0,1127,1127,6358,6358
406015,2001,9182,,9182,9182,1870,0,1870,1870,11052,11052
406024,2001,40,,40,40,0,0,0,0,40,40
406033,2001,35,,35,35,0,0,0,0,35,35
406051,2001,48,,48,48,0,0,0,0,48,48
406060,2001,31,,31,31,0,0,0,0,31,31
406149,2001,60,43,103,77,0,0,0,0,103,77
406194,2001,51,13,64,56,0,0,0,0,64,56
406200,2001,988,,988,988,0,0,0,0,988,988
406219,2001,78,8,86,81,0,0,0,0,86,81
406264,2001,377,18,395,384,0,0,0,0,395,384
406273,2001,66,2,68,67,0,0,0,0,68,67
406307,2001,332,,332,332,0,0,0,0,332,332
406325,2001,11,,11,11,0,0,0,0,11,11
406361,2001,42,,42,42,0,0,0,0,42,42
406413,2001,59,,59,59,0,0,0,0,59,59
406422,2001,39,8,47,42,0,0,0,0,47,42
406486,2001,21,13,34,26,0,0,0,0,34,26
406495,2001,102,31,133,114,0,0,0,0,133,114
406547,2001,289,14,303,294,0,0,0,0,303,294
406556,2001,20,,20,20,0,0,0,0,20,20
407009,2001,2275,1951,4226,3062,306,1272,1578,766,5804,3828
407054,2001,50,111,161,94,0,0,0,0,161,94
407063,2001,453,2,455,454,0,0,0,0,455,454
407090,2001,37,113,150,82,0,0,0,0,150,82
407106,2001,32,18,50,39,0,0,0,0,50,39
407142,2001,82,,82,82,0,0,0,0,82,82
407151,2001,71,,71,71,0,0,0,0,71,71
407179,2001,120,40,160,136,0,0,0,0,160,136
407258,2001,157,555,712,375,0,0,0,0,712,375
407285,2001,188,184,372,260,0,0,0,0,372,260
407319,2001,341,,341,341,0,0,0,0,341,341
407328,2001,60,23,83,69,0,0,0,0,83,69
407355,2001,82,,82,82,0,0,0,0,82,82
407382,2001,10,,10,10,0,0,0,0,10,10
407391,2001,82,41,123,98,0,0,0,0,123,98
407407,2001,76,42,118,93,0,0,0,0,118,93
407425,2001,78,47,125,97,0,0,0,0,125,97
407434,2001,50,26,76,60,0,0,0,0,76,60
407443,2001,,123,123,41,0,0,0,0,123,41
407452,2001,,125,125,42,0,0,0,0,125,42
407461,2001,132,,132,132,0,0,0,0,132,132
407470,2001,62,,62,62,0,0,0,0,62,62
407489,2001,49,,49,49,0,0,0,0,49,49
407504,2001,44,,44,44,0,0,0,0,44,44
407513,2001,79,24,103,87,0,0,0,0,103,87
407522,2001,18,6,24,20,0,0,0,0,24,20
407568,2001,15,13,28,20,0,0,0,0,28,20
407577,2001,204,,204,204,0,0,0,0,204,204
407586,2001,,373,373,125,0,0,0,0,373,125
407595,2001,102,,102,102,0,0,0,0,102,102
407601,2001,16,6,22,18,0,0,0,0,22,18
407629,2001,,,0,0,689,0,689,689,689,689
407638,2001,403,582,985,634,0,0,0,0,985,634
407647,2001,53,13,66,58,0,0,0,0,66,58
407665,2001,73,19,92,80,0,0,0,0,92,80
407683,2001,32,56,88,54,0,0,0,0,88,54
407692,2001,133,,133,133,0,0,0,0,133,133
407708,2001,165,,165,165,0,0,0,0,165,165
407726,2001,46,,46,46,0,0,0,0,46,46
407735,2001,72,,72,72,0,0,0,0,72,72
407744,2001,43,,43,43,0,0,0,0,43,43
407832,2001,9,31,40,19,0,0,0,0,40,19
407869,2001,29,,29,29,0,0,0,0,29,29
407975,2001,473,263,736,577,0,0,0,0,736,577
407984,2001,59,148,207,118,0,0,0,0,207,118
408002,2001,65,18,83,72,0,0,0,0,83,72
408039,2001,343,,343,343,0,0,0,0,343,343
408057,2001,53,10,63,57,0,0,0,0,63,57
408066,2001,44,26,70,54,0,0,0,0,70,54
408118,2001,,,0,0,239,116,355,283,355,283
408190,2001,379,,379,379,0,0,0,0,379,379
408206,2001,46,,46,46,0,0,0,0,46,46
408224,2001,244,,244,244,0,0,0,0,244,244
408233,2001,50,,50,50,0,0,0,0,50,50
408312,2001,64,,64,64,0,0,0,0,64,64
408376,2001,31,,31,31,0,0,0,0,31,31
408385,2001,266,,266,266,0,0,0,0,266,266
408437,2001,20,,20,20,0,0,0,0,20,20
408747,2001,94,,94,94,0,0,0,0,94,94
408844,2001,1273,,1273,1273,0,0,0,0,1273,1273
408862,2001,59,50,109,79,0,0,0,0,109,79
408914,2001,344,1015,1359,747,0,0,0,0,1359,747
408932,2001,455,395,850,612,0,0,0,0,850,612
409023,2001,177,,177,177,0,0,0,0,177,177
409032,2001,345,,345,345,0,0,0,0,345,345
409050,2001,3,,3,3,0,0,0,0,3,3
409069,2001,583,4,587,585,0,0,0,0,587,585
409120,2001,150,,150,150,0,0,0,0,150,150
409139,2001,30,,30,30,0,0,0,0,30,30
409166,2001,72,,72,72,0,0,0,0,72,72
409175,2001,34,,34,34,0,0,0,0,34,34
409193,2001,608,,608,608,0,0,0,0,608,608
409209,2001,120,,120,120,0,0,0,0,120,120
409236,2001,456,138,594,510,27,39,66,42,660,552
409245,2001,31,,31,31,0,0,0,0,31,31
409254,2001,,,0,0,40,107,147,81,147,81
409281,2001,209,46,255,227,0,0,0,0,255,227
409306,2001,123,4,127,125,0,0,0,0,127,125
409315,2001,5438,7031,12469,8230,0,0,0,0,12469,8230
409324,2001,71,,71,71,0,0,0,0,71,71
409333,2001,109,1,110,109,0,0,0,0,110,109
409537,2001,,70,70,24,0,0,0,0,70,24
409546,2001,155,62,217,180,0,0,0,0,217,180
409591,2001,53,1310,1363,493,0,0,0,0,1363,493
409616,2001,,,0,0,338,132,470,410,470,410
409670,2001,686,,686,686,0,0,0,0,686,686
409689,2001,245,139,384,300,68,116,184,116,568,416
409698,2001,2485,322,2807,2615,81,132,213,129,3020,2744
409829,2001,220,,220,220,0,0,0,0,220,220
409838,2001,360,,360,360,0,0,0,0,360,360
409874,2001,552,16,568,558,0,0,0,0,568,558
410070,2001,15,,15,15,0,0,0,0,15,15
410283,2001,219,,219,219,0,0,0,0,219,219
410496,2001,295,61,356,319,0,0,0,0,356,319
410502,2001,276,,276,276,0,0,0,0,276,276
410520,2001,225,156,381,287,0,0,0,0,381,287
410539,2001,459,,459,459,0,0,0,0,459,459
410788,2001,110,76,186,140,0,0,0,0,186,140
410797,2001,225,225,450,314,0,0,0,0,450,314
411055,2001,181,,181,181,0,0,0,0,181,181
411374,2001,146,,146,146,0,0,0,0,146,146
411684,2001,96,63,159,121,0,0,0,0,159,121
411754,2001,32,23,55,41,0,0,0,0,55,41
411790,2001,162,52,214,183,0,0,0,0,214,183
411806,2001,134,6,140,136,0,0,0,0,140,136
411860,2001,10,,10,10,0,0,0,0,10,10
412173,2001,137,,137,137,0,0,0,0,137,137
412535,2001,35,,35,35,0,0,0,0,35,35
412544,2001,96,47,143,115,0,0,0,0,143,115
412599,2001,538,,538,538,0,0,0,0,538,538
412650,2001,18,13,31,23,0,0,0,0,31,23
412827,2001,69,93,162,106,0,0,0,0,162,106
412854,2001,20,,20,20,0,0,0,0,20,20
413176,2001,26,2,28,27,0,0,0,0,28,27
413185,2001,47,,47,47,0,0,0,0,47,47
413343,2001,28,,28,28,0,0,0,0,28,28
413413,2001,116,306,422,236,1669,1668,3337,2306,3759,2542
413501,2001,9,,9,9,0,0,0,0,9,9
413565,2001,108,,108,108,0,0,0,0,108,108
413617,2001,114,293,407,230,0,0,0,0,407,230
413626,2001,155,19,174,163,0,0,0,0,174,163
413635,2001,478,,478,478,0,0,0,0,478,478
413644,2001,,,0,0,42,0,42,42,42,42
413680,2001,648,,648,648,0,0,0,0,648,648
413723,2001,303,27,330,314,0,0,0,0,330,314
413778,2001,303,,303,303,0,0,0,0,303,303
413802,2001,413,238,651,507,0,0,0,0,651,507
413820,2001,35,,35,35,0,0,0,0,35,35
413839,2001,301,,301,301,0,0,0,0,301,301
413848,2001,548,1,549,548,0,0,0,0,549,548
413857,2001,354,4,358,356,0,0,0,0,358,356
413866,2001,243,2,245,244,0,0,0,0,245,244
413875,2001,280,6,286,282,0,0,0,0,286,282
413884,2001,281,2,283,282,0,0,0,0,283,282
413909,2001,5,27,32,16,0,0,0,0,32,16
413918,2001,28,,28,28,0,0,0,0,28,28
413945,2001,77,,77,77,0,0,0,0,77,77
413972,2001,106,,106,106,0,0,0,0,106,106
414027,2001,121,,121,121,0,0,0,0,121,121
414036,2001,250,,250,250,0,0,0,0,250,250
414054,2001,9,,9,9,0,0,0,0,9,9
414063,2001,42,7,49,45,0,0,0,0,49,45
414124,2001,101,8,109,104,0,0,0,0,109,104
414160,2001,591,645,1236,844,0,0,0,0,1236,844
414443,2001,189,94,283,226,0,0,0,0,283,226
414452,2001,36,,36,36,0,0,0,0,36,36
414461,2001,1556,128,1684,1607,0,0,0,0,1684,1607
414489,2001,113,,113,113,0,0,0,0,113,113
414531,2001,240,2,242,241,0,0,0,0,242,241
414540,2001,133,,133,133,0,0,0,0,133,133
414559,2001,37,,37,37,0,0,0,0,37,37
414568,2001,443,,443,443,0,0,0,0,443,443
414586,2001,330,1,331,330,0,0,0,0,331,330
414595,2001,,,0,0,304,140,444,357,444,357
414708,2001,369,476,845,556,432,508,940,626,1785,1182
414823,2001,1673,78,1751,1704,0,0,0,0,1751,1704
414832,2001,208,,208,208,0,0,0,0,208,208
414841,2001,364,,364,364,0,0,0,0,364,364
414850,2001,263,90,353,299,0,0,0,0,353,299
414878,2001,9,91,100,45,0,0,0,0,100,45
414911,2001,566,760,1326,868,0,0,0,0,1326,868
414939,2001,205,,205,205,0,0,0,0,205,205
414966,2001,,,0,0,99,66,165,131,165,131
415011,2001,19,,19,19,0,0,0,0,19,19
415039,2001,27,25,52,37,0,0,0,0,52,37
415048,2001,129,,129,129,0,0,0,0,129,129
415057,2001,134,,134,134,0,0,0,0,134,134
415376,2001,385,,385,385,0,0,0,0,385,385
415525,2001,63,,63,63,0,0,0,0,63,63
415729,2001,20,1,21,20,0,0,0,0,21,20
415774,2001,289,6,295,291,0,0,0,0,295,291
415987,2001,303,,303,303,0,0,0,0,303,303
416430,2001,285,,285,285,0,0,0,0,285,285
416458,2001,101,,101,101,0,0,0,0,101,101
416670,2001,65,28,93,76,0,0,0,0,93,76
416801,2001,48,,48,48,0,0,0,0,48,48
416962,2001,1393,,1393,1393,855,0,855,855,2248,2248
417062,2001,66,,66,66,0,0,0,0,66,66
417105,2001,,2550,2550,856,0,0,0,0,2550,856
417114,2001,654,,654,654,0,0,0,0,654,654
417123,2001,395,8,403,398,0,0,0,0,403,398
417132,2001,35,8,43,38,0,0,0,0,43,38
417318,2001,118,,118,118,0,0,0,0,118,118
417327,2001,251,16,267,257,0,0,0,0,267,257
417345,2001,,,0,0,12,0,12,12,12,12
417381,2001,74,60,134,98,0,0,0,0,134,98
417406,2001,41,14,55,47,0,0,0,0,55,47
417415,2001,134,,134,134,0,0,0,0,134,134
417433,2001,15,8,23,18,0,0,0,0,23,18
417442,2001,26,,26,26,0,0,0,0,26,26
417497,2001,72,8,80,75,0,0,0,0,80,75
417503,2001,81,,81,81,0,0,0,0,81,81
417549,2001,277,,277,277,0,0,0,0,277,277
417558,2001,45,55,100,67,0,0,0,0,100,67
417567,2001,65,,65,65,0,0,0,0,65,65
417576,2001,84,,84,84,0,0,0,0,84,84
417619,2001,265,38,303,280,0,0,0,0,303,280
417628,2001,72,9,81,75,0,0,0,0,81,75
417637,2001,99,37,136,111,0,0,0,0,136,111
417646,2001,41,,41,41,0,0,0,0,41,41
417655,2001,47,,47,47,0,0,0,0,47,47
417664,2001,,23,23,8,0,0,0,0,23,8
417673,2001,55,2,57,56,0,0,0,0,57,56
417682,2001,24,3,27,25,0,0,0,0,27,25
417691,2001,2,4,6,3,0,0,0,0,6,3
417716,2001,77,,77,77,0,0,0,0,77,77
417725,2001,32,,32,32,0,0,0,0,32,32
417734,2001,74,22,96,83,0,0,0,0,96,83
417743,2001,2,,2,2,0,0,0,0,2,2
417752,2001,84,16,100,90,0,0,0,0,100,90
417789,2001,51,28,79,62,0,0,0,0,79,62
417798,2001,20,7,27,23,0,0,0,0,27,23
417822,2001,191,263,454,295,0,0,0,0,454,295
417831,2001,53,54,107,71,0,0,0,0,107,71
417840,2001,70,,70,70,0,0,0,0,70,70
417868,2001,20,20,40,27,0,0,0,0,40,27
417886,2001,54,12,66,58,0,0,0,0,66,58
417901,2001,,,0,0,6,0,6,6,6,6
417910,2001,202,,202,202,0,0,0,0,202,202
417947,2001,47,,47,47,0,0,0,0,47,47
417974,2001,55,,55,55,0,0,0,0,55,55
417983,2001,,80,80,27,0,0,0,0,80,27
417992,2001,20,19,39,26,0,0,0,0,39,26
418001,2001,48,11,59,52,0,0,0,0,59,52
418010,2001,,39,39,13,0,0,0,0,39,13
418029,2001,65,49,114,81,0,0,0,0,114,81
418038,2001,51,2,53,52,0,0,0,0,53,52
418056,2001,59,37,96,71,0,0,0,0,96,71
418065,2001,31,163,194,86,0,0,0,0,194,86
418074,2001,,57,57,19,0,0,0,0,57,19
418083,2001,39,21,60,46,0,0,0,0,60,46
418126,2001,244,340,584,378,97,48,145,115,729,493
418162,2001,785,721,1506,1071,0,0,0,0,1506,1071
418171,2001,23,,23,23,0,0,0,0,23,23
418199,2001,57,,57,57,0,0,0,0,57,57
418205,2001,50,57,107,69,0,0,0,0,107,69
418223,2001,33,4,37,34,0,0,0,0,37,34
418250,2001,70,108,178,106,0,0,0,0,178,106
418269,2001,212,,212,212,0,0,0,0,212,212
418278,2001,43,400,443,177,0,0,0,0,443,177
418287,2001,127,8,135,130,0,0,0,0,135,130
418296,2001,76,44,120,91,0,0,0,0,120,91
418302,2001,66,123,189,107,0,0,0,0,189,107
418320,2001,53,43,96,67,0,0,0,0,96,67
418339,2001,46,41,87,60,0,0,0,0,87,60
418348,2001,63,35,98,77,0,0,0,0,98,77
418357,2001,41,15,56,46,0,0,0,0,56,46
418384,2001,22,1,23,22,0,0,0,0,23,22
418393,2001,246,,246,246,0,0,0,0,246,246
418409,2001,62,,62,62,0,0,0,0,62,62
418418,2001,36,,36,36,0,0,0,0,36,36
418427,2001,77,3,80,78,0,0,0,0,80,78
418445,2001,24,,24,24,0,0,0,0,24,24
418454,2001,426,,426,426,0,0,0,0,426,426
418463,2001,,,0,0,4,0,4,4,4,4
418481,2001,28,,28,28,0,0,0,0,28,28
418506,2001,44,,44,44,0,0,0,0,44,44
418515,2001,42,38,80,55,0,0,0,0,80,55
418524,2001,31,,31,31,0,0,0,0,31,31
418533,2001,176,18,194,182,0,0,0,0,194,182
418542,2001,71,,71,71,0,0,0,0,71,71
418588,2001,26,,26,26,0,0,0,0,26,26
418603,2001,13,13,26,17,0,0,0,0,26,17
418612,2001,22,,22,22,0,0,0,0,22,22
418658,2001,62,60,122,86,0,0,0,0,122,86
418700,2001,337,337,674,471,0,0,0,0,674,471
418719,2001,43,,43,43,0,0,0,0,43,43
418737,2001,99,,99,99,0,0,0,0,99,99
418746,2001,85,,85,85,0,0,0,0,85,85
418755,2001,74,,74,74,0,0,0,0,74,74
418764,2001,39,,39,39,0,0,0,0,39,39
418773,2001,176,,176,176,0,0,0,0,176,176
418782,2001,311,2,313,312,0,0,0,0,313,312
418791,2001,82,,82,82,0,0,0,0,82,82
418870,2001,132,,132,132,0,0,0,0,132,132
418889,2001,64,42,106,81,0,0,0,0,106,81
418898,2001,82,,82,82,0,0,0,0,82,82
418904,2001,33,,33,33,0,0,0,0,33,33
418913,2001,27,9,36,31,0,0,0,0,36,31
418940,2001,19,,19,19,0,0,0,0,19,19
418968,2001,112,61,173,136,0,0,0,0,173,136
418977,2001,24,,24,24,0,0,0,0,24,24
419004,2001,29,20,49,36,0,0,0,0,49,36
419022,2001,449,,449,449,0,0,0,0,449,449
419031,2001,160,,160,160,0,0,0,0,160,160
419095,2001,43,,43,43,0,0,0,0,43,43
419101,2001,79,40,119,95,0,0,0,0,119,95
419138,2001,129,10,139,132,0,0,0,0,139,132
419147,2001,15,14,29,21,0,0,0,0,29,21
419156,2001,113,,113,113,0,0,0,0,113,113
419183,2001,132,,132,132,0,0,0,0,132,132
419217,2001,40,,40,40,0,0,0,0,40,40
419226,2001,41,,41,41,0,0,0,0,41,41
419235,2001,93,,93,93,0,0,0,0,93,93
419244,2001,47,57,104,70,0,0,0,0,104,70
419253,2001,164,,164,164,0,0,0,0,164,164
419262,2001,39,,39,39,0,0,0,0,39,39
419271,2001,9,29,38,21,0,0,0,0,38,21
419280,2001,23,9,32,27,0,0,0,0,32,27
419305,2001,266,,266,266,0,0,0,0,266,266
419314,2001,22,,22,22,0,0,0,0,22,22
419332,2001,8,4,12,9,0,0,0,0,12,9
419341,2001,129,12,141,134,0,0,0,0,141,134
419350,2001,93,,93,93,0,0,0,0,93,93
419369,2001,148,,148,148,0,0,0,0,148,148
419378,2001,255,,255,255,0,0,0,0,255,255
419411,2001,67,92,159,104,0,0,0,0,159,104
419439,2001,53,,53,53,0,0,0,0,53,53
419457,2001,,,0,0,302,119,421,347,421,347
419466,2001,40,,40,40,0,0,0,0,40,40
419484,2001,23,,23,23,0,0,0,0,23,23
419509,2001,2620,,2620,2620,705,0,705,705,3325,3325
419536,2001,,,0,0,413,588,1001,638,1001,638
419572,2001,67,830,897,393,0,0,0,0,897,393
419633,2001,38,,38,38,0,0,0,0,38,38
419660,2001,631,,631,631,0,0,0,0,631,631
419688,2001,62,,62,62,0,0,0,0,62,62
419703,2001,609,,609,609,0,0,0,0,609,609
419712,2001,267,,267,267,0,0,0,0,267,267
419721,2001,365,,365,365,0,0,0,0,365,365
420006,2001,669,,669,669,21,0,21,21,690,690
420024,2001,234,,234,234,0,0,0,0,234,234
420042,2001,560,,560,560,402,0,402,402,962,962
420103,2001,244,,244,244,0,0,0,0,244,244
420130,2001,35,,35,35,0,0,0,0,35,35
420194,2001,266,,266,266,0,0,0,0,266,266
420200,2001,52,48,100,71,0,0,0,0,100,71
420246,2001,,,0,0,263,12,275,270,275,270
420255,2001,199,,199,199,0,0,0,0,199,199
420282,2001,2021,832,2853,2348,0,0,0,0,2853,2348
420307,2001,1885,160,2045,1948,0,0,0,0,2045,1948
420316,2001,335,190,525,410,0,0,0,0,525,410
420325,2001,97,,97,97,4,0,4,4,101,101
420343,2001,490,,490,490,0,0,0,0,490,490
420352,2001,28,42,70,44,0,0,0,0,70,44
420398,2001,1849,3294,5143,3157,0,0,0,0,5143,3157
420404,2001,594,1,595,594,0,0,0,0,595,594
420431,2001,234,447,681,411,0,0,0,0,681,411
420440,2001,247,584,831,479,0,0,0,0,831,479
420459,2001,53,12,65,57,0,0,0,0,65,57
420468,2001,60,97,157,99,0,0,0,0,157,99
420495,2001,207,,207,207,0,0,0,0,207,207
420501,2001,226,,226,226,0,0,0,0,226,226
420510,2001,11,1,12,11,0,0,0,0,12,11
420529,2001,,,0,0,43,33,76,61,76,61
420538,2001,619,619,1238,865,0,0,0,0,1238,865
420556,2001,280,513,793,484,0,0,0,0,793,484
420574,2001,642,1220,1862,1134,196,345,541,321,2403,1455
420583,2001,62,,62,62,0,0,0,0,62,62
420608,2001,121,58,179,144,0,0,0,0,179,144
420723,2001,49,259,308,152,0,0,0,0,308,152
420796,2001,75,34,109,88,0,0,0,0,109,88
420857,2001,225,,225,225,0,0,0,0,225,225
420866,2001,,,0,0,128,73,201,156,201,156
420945,2001,58,,58,58,0,0,0,0,58,58
420963,2001,,,0,0,203,402,605,357,605,357
420981,2001,38,85,123,72,0,0,0,0,123,72
421009,2001,1347,,1347,1347,556,0,556,556,1903,1903
421018,2001,2341,,2341,2341,791,0,791,791,3132,3132
421513,2001,156,,156,156,0,0,0,0,156,156
421540,2001,48,6,54,50,0,0,0,0,54,50
421559,2001,45,8,53,48,0,0,0,0,53,48
421586,2001,108,,108,108,0,0,0,0,108,108
421601,2001,22,,22,22,0,0,0,0,22,22
421610,2001,24,17,41,31,0,0,0,0,41,31
421647,2001,63,,63,63,0,0,0,0,63,63
421665,2001,9,6,15,11,0,0,0,0,15,11
421708,2001,188,,188,188,0,0,0,0,188,188
421717,2001,25,,25,25,0,0,0,0,25,25
421771,2001,53,30,83,65,0,0,0,0,83,65
421805,2001,82,,82,82,0,0,0,0,82,82
421832,2001,261,,261,261,0,0,0,0,261,261
421841,2001,149,,149,149,0,0,0,0,149,149
421878,2001,57,37,94,72,0,0,0,0,94,72
421896,2001,135,,135,135,0,0,0,0,135,135
421902,2001,129,,129,129,0,0,0,0,129,129
421920,2001,82,,82,82,0,0,0,0,82,82
421939,2001,26,,26,26,0,0,0,0,26,26
421975,2001,,,0,0,4,0,4,4,4,4
