unitid,Year,UG FT,UG PT,UG total enrollment,UG total FTE ,GR FT,GR PT,GR total enrollment,GR total FTE,Total enrollment,Total FTE
260354,2002,176,2,178,177,0,0,0,0,178,177
260363,2002,20,,20,20,0,0,0,0,20,20
260372,2002,346,204,550,414,0,0,0,0,550,414
260585,2002,45,4,49,47,0,0,0,0,49,47
260691,2002,446,,446,446,0,0,0,0,446,446
260789,2002,197,,197,197,0,0,0,0,197,197
260804,2002,222,,222,222,0,0,0,0,222,222
260813,2002,127,,127,127,0,0,0,0,127,127
260901,2002,1577,1757,3334,2267,0,0,0,0,3334,2267
260910,2002,544,12,556,549,0,0,0,0,556,549
260929,2002,153,,153,153,0,0,0,0,153,153
260947,2002,60,18,78,67,0,0,0,0,78,67
260956,2002,,,0,0,43,14,57,48,57,48
260965,2002,99,,99,99,0,0,0,0,99,99
260974,2002,467,40,507,483,0,0,0,0,507,483
260992,2002,389,456,845,570,0,0,0,0,845,570
261375,2002,112,151,263,163,0,0,0,0,263,163
261384,2002,495,,495,495,0,0,0,0,495,495
261393,2002,8,52,60,29,0,0,0,0,60,29
261436,2002,148,,148,148,0,0,0,0,148,148
261472,2002,617,54,671,638,0,0,0,0,671,638
261676,2002,67,,67,67,0,0,0,0,67,67
261685,2002,52,,52,52,0,0,0,0,52,52
261719,2002,29,42,71,46,0,0,0,0,71,46
261773,2002,39,5,44,41,0,0,0,0,44,41
261861,2002,189,,189,189,0,0,0,0,189,189
261931,2002,331,,331,331,0,0,0,0,331,331
262013,2002,662,202,864,741,25,54,79,46,943,787
262022,2002,,,0,0,57,141,198,119,198,119
262031,2002,2834,3778,6612,4102,0,0,0,0,6612,4102
262086,2002,1086,1790,2876,1789,2109,3458,5567,3430,8443,5219
262129,2002,648,,648,648,0,0,0,0,648,648
262138,2002,,,0,0,96,100,196,151,196,151
262156,2002,88,418,506,254,0,0,0,0,506,254
262235,2002,37,,37,37,0,0,0,0,37,37
262299,2002,58,,58,58,0,0,0,0,58,58
262305,2002,205,,205,205,0,0,0,0,205,205
262332,2002,1004,,1004,1004,0,0,0,0,1004,1004
262341,2002,308,,308,308,0,0,0,0,308,308
262369,2002,80,,80,80,0,0,0,0,80,80
262402,2002,766,,766,766,0,0,0,0,766,766
262457,2002,734,,734,734,0,0,0,0,734,734
262509,2002,534,,534,534,0,0,0,0,534,534
262660,2002,67,20,87,75,0,0,0,0,87,75
362700,2002,58,33,91,71,0,0,0,0,91,71
362782,2002,31,47,78,50,0,0,0,0,78,50
363013,2002,81,,81,81,0,0,0,0,81,81
363077,2002,55,50,105,75,0,0,0,0,105,75
363147,2002,13,20,33,21,0,0,0,0,33,21
363165,2002,489,70,559,513,0,0,0,0,559,513
363217,2002,17,,17,17,0,0,0,0,17,17
363378,2002,25,56,81,47,0,0,0,0,81,47
363387,2002,635,88,723,670,0,0,0,0,723,670
363439,2002,172,196,368,250,0,0,0,0,368,250
363457,2002,61,43,104,78,0,0,0,0,104,78
363527,2002,183,28,211,194,0,0,0,0,211,194
363590,2002,278,,278,278,0,0,0,0,278,278
363606,2002,199,,199,199,0,0,0,0,199,199
363633,2002,382,1264,1646,806,0,0,0,0,1646,806
363679,2002,34,20,54,42,0,0,0,0,54,42
363712,2002,58,2,60,59,4,0,4,4,64,63
363721,2002,,,0,0,135,0,135,135,135,135
363882,2002,6,27,33,17,0,0,0,0,33,17
363907,2002,405,196,601,482,155,153,308,213,909,695
363916,2002,313,204,517,393,124,87,211,157,728,550
363934,2002,744,6,750,746,15,1,16,15,766,761
364016,2002,1860,5849,7709,3824,0,0,0,0,7709,3824
364025,2002,1906,5607,7513,3788,0,0,0,0,7513,3788
364122,2002,4,,4,4,0,0,0,0,4,4
364131,2002,,,0,0,3,0,3,3,3,3
364168,2002,283,1,284,283,0,0,0,0,284,283
364308,2002,241,,241,241,0,0,0,0,241,241
364317,2002,229,,229,229,0,0,0,0,229,229
364326,2002,168,86,254,202,0,0,0,0,254,202
364335,2002,207,178,385,278,0,0,0,0,385,278
364548,2002,196,34,230,207,0,0,0,0,230,207
364566,2002,85,36,121,99,0,0,0,0,121,99
364575,2002,40,,40,40,0,0,0,0,40,40
364609,2002,25,22,47,34,0,0,0,0,47,34
364618,2002,39,,39,39,0,0,0,0,39,39
364627,2002,121,32,153,134,0,0,0,0,153,134
364636,2002,57,,57,57,0,0,0,0,57,57
364751,2002,277,,277,277,0,0,0,0,277,277
364760,2002,9,48,57,28,0,0,0,0,57,28
364812,2002,,145,145,58,0,0,0,0,145,58
364821,2002,,23,23,9,0,0,0,0,23,9
364876,2002,21,,21,21,0,0,0,0,21,21
364885,2002,373,,373,373,0,0,0,0,373,373
364946,2002,49,322,371,157,0,0,0,0,371,157
364955,2002,990,,990,990,0,0,0,0,990,990
364964,2002,73,,73,73,0,0,0,0,73,73
364973,2002,275,,275,275,0,0,0,0,275,275
365055,2002,964,328,1292,1094,0,0,0,0,1292,1094
365073,2002,89,,89,89,0,0,0,0,89,89
365091,2002,340,,340,340,0,0,0,0,340,340
365125,2002,161,,161,161,0,0,0,0,161,161
365198,2002,53,90,143,89,0,0,0,0,143,89
365204,2002,273,,273,273,0,0,0,0,273,273
365213,2002,145,144,289,193,0,0,0,0,289,193
365240,2002,49,,49,49,0,0,0,0,49,49
365277,2002,25,6,31,27,0,0,0,0,31,27
365310,2002,267,,267,267,0,0,0,0,267,267
365329,2002,547,,547,547,0,0,0,0,547,547
365374,2002,250,169,419,317,0,0,0,0,419,317
365383,2002,129,,129,129,0,0,0,0,129,129
365392,2002,18,2,20,19,0,0,0,0,20,19
365426,2002,,,0,0,191,84,275,223,275,223
365453,2002,14,,14,14,0,0,0,0,14,14
365480,2002,139,449,588,290,0,0,0,0,588,290
365505,2002,34,,34,34,0,0,0,0,34,34
365569,2002,26,,26,26,0,0,0,0,26,26
365639,2002,42,67,109,69,0,0,0,0,109,69
365693,2002,80,13,93,85,0,0,0,0,93,85
365824,2002,57,,57,57,0,0,0,0,57,57
365833,2002,55,,55,55,0,0,0,0,55,55
365912,2002,226,,226,226,0,0,0,0,226,226
365930,2002,60,13,73,65,0,0,0,0,73,65
366155,2002,36,,36,36,0,0,0,0,36,36
366191,2002,1587,,1587,1587,0,0,0,0,1587,1587
366252,2002,4882,1081,5963,5318,0,0,0,0,5963,5318
366261,2002,121,13,134,126,0,0,0,0,134,126
366270,2002,307,,307,307,0,0,0,0,307,307
366289,2002,214,,214,214,0,0,0,0,214,214
366340,2002,52,31,83,62,0,0,0,0,83,62
366368,2002,,,0,0,122,15,137,128,137,128
366395,2002,10860,9420,20280,14023,0,0,0,0,20280,14023
366401,2002,1952,6100,8052,4000,0,0,0,0,8052,4000
366438,2002,16,23,39,25,0,0,0,0,39,25
366447,2002,612,680,1292,840,0,0,0,0,1292,840
366456,2002,739,965,1704,1063,0,0,0,0,1704,1063
366465,2002,1072,1121,2193,1448,0,0,0,0,2193,1448
366535,2002,454,,454,454,0,0,0,0,454,454
366544,2002,274,223,497,363,0,0,0,0,497,363
366553,2002,1066,202,1268,1146,0,0,0,0,1268,1146
366571,2002,20,,20,20,0,0,0,0,20,20
366580,2002,264,35,299,278,0,0,0,0,299,278
366605,2002,,,0,0,72,1,73,72,73,72
366614,2002,92,29,121,104,0,0,0,0,121,104
366623,2002,15,19,34,23,0,0,0,0,34,23
366632,2002,40,15,55,46,0,0,0,0,55,46
366650,2002,445,54,499,466,0,0,0,0,499,466
366678,2002,631,62,693,656,0,0,0,0,693,656
366696,2002,562,35,597,576,0,0,0,0,597,576
366711,2002,4187,2028,6215,5005,702,761,1463,977,7678,5982
366748,2002,4,1,5,4,207,81,288,238,293,242
366784,2002,,2,2,1,31,84,115,66,117,67
366793,2002,,,0,0,183,11,194,189,194,189
366906,2002,253,,253,253,0,0,0,0,253,253
366960,2002,289,,289,289,0,0,0,0,289,289
367024,2002,446,3,449,447,0,0,0,0,449,447
367051,2002,71,47,118,90,0,0,0,0,118,90
367088,2002,27,4,31,29,0,0,0,0,31,29
367097,2002,76,,76,76,0,0,0,0,76,76
367103,2002,110,1,111,110,0,0,0,0,111,110
367112,2002,315,49,364,334,0,0,0,0,364,334
367130,2002,111,48,159,130,0,0,0,0,159,130
367158,2002,43,,43,43,0,0,0,0,43,43
367176,2002,58,76,134,88,0,0,0,0,134,88
367194,2002,301,45,346,319,0,0,0,0,346,319
367316,2002,378,,378,378,0,0,0,0,378,378
367334,2002,41,9,50,45,0,0,0,0,50,45
367343,2002,282,,282,282,0,0,0,0,282,282
367361,2002,131,,131,131,0,0,0,0,131,131
367389,2002,168,54,222,189,0,0,0,0,222,189
367398,2002,106,66,172,132,0,0,0,0,172,132
367413,2002,1589,,1589,1589,0,0,0,0,1589,1589
367431,2002,26,1,27,26,0,0,0,0,27,26
367459,2002,1485,3246,4731,2575,0,0,0,0,4731,2575
367608,2002,61,,61,61,0,0,0,0,61,61
367662,2002,14,51,65,34,0,0,0,0,65,34
367723,2002,3,,3,3,0,0,0,0,3,3
367778,2002,78,,78,78,0,0,0,0,78,78
367839,2002,13,1,14,13,0,0,0,0,14,13
367875,2002,140,,140,140,0,0,0,0,140,140
367884,2002,381,145,526,438,14,70,84,41,610,479
367893,2002,5,15,20,11,7,32,39,19,59,30
367909,2002,561,290,851,675,1,29,30,12,881,687
367936,2002,15,6,21,17,575,115,690,619,711,636
367972,2002,142,,142,142,0,0,0,0,142,142
367981,2002,25,116,141,71,0,0,0,0,141,71
367990,2002,,71,71,28,0,0,0,0,71,28
368036,2002,100,,100,100,0,0,0,0,100,100
368160,2002,59,12,71,63,0,0,0,0,71,63
368188,2002,103,,103,103,0,0,0,0,103,103
368203,2002,58,,58,58,0,0,0,0,58,58
368230,2002,99,125,224,149,0,0,0,0,224,149
368276,2002,,,0,0,20,0,20,20,20,20
368364,2002,68,27,95,79,0,0,0,0,95,79
368407,2002,39,,39,39,0,0,0,0,39,39
368443,2002,244,166,410,310,0,0,0,0,410,310
368452,2002,207,,207,207,0,0,0,0,207,207
368540,2002,36,,36,36,0,0,0,0,36,36
368601,2002,386,58,444,409,0,0,0,0,444,409
368629,2002,288,,288,288,0,0,0,0,288,288
368771,2002,262,,262,262,0,0,0,0,262,262
368780,2002,273,,273,273,0,0,0,0,273,273
368799,2002,333,77,410,364,0,0,0,0,410,364
368805,2002,520,,520,520,0,0,0,0,520,520
368832,2002,18,68,86,45,0,0,0,0,86,45
368911,2002,625,715,1340,865,0,0,0,0,1340,865
368993,2002,58,28,86,69,0,0,0,0,86,69
369002,2002,,,0,0,161,367,528,361,528,361
369020,2002,22,,22,22,0,0,0,0,22,22
369084,2002,637,38,675,652,0,0,0,0,675,652
369109,2002,80,,80,80,0,0,0,0,80,80
369172,2002,961,1671,2632,1522,0,0,0,0,2632,1522
369181,2002,347,635,982,560,0,0,0,0,982,560
369242,2002,23,,23,23,0,0,0,0,23,23
369400,2002,1409,,1409,1409,0,0,0,0,1409,1409
369419,2002,909,7,916,911,0,0,0,0,916,911
369446,2002,96,22,118,105,0,0,0,0,118,105
369455,2002,104,,104,104,0,0,0,0,104,104
369516,2002,144,,144,144,0,0,0,0,144,144
369622,2002,25,30,55,37,0,0,0,0,55,37
369659,2002,,,0,0,183,25,208,193,208,193
369668,2002,28,11,39,32,0,0,0,0,39,32
369686,2002,209,,209,209,0,0,0,0,209,209
369695,2002,138,,138,138,0,0,0,0,138,138
369783,2002,491,,491,491,0,0,0,0,491,491
369792,2002,29,,29,29,0,0,0,0,29,29
369817,2002,,,0,0,0,7,7,4,7,4
369853,2002,30,23,53,39,0,0,0,0,53,39
369862,2002,48,53,101,69,0,0,0,0,101,69
369905,2002,94,85,179,128,0,0,0,0,179,128
369950,2002,54,,54,54,0,0,0,0,54,54
371034,2002,15,,15,15,0,0,0,0,15,15
371052,2002,796,,796,796,0,0,0,0,796,796
371140,2002,31,,31,31,0,0,0,0,31,31
371186,2002,89,,89,89,0,0,0,0,89,89
371265,2002,568,,568,568,0,0,0,0,568,568
371760,2002,520,80,600,552,0,0,0,0,600,552
371779,2002,1068,174,1242,1137,0,0,0,0,1242,1137
371830,2002,65,,65,65,0,0,0,0,65,65
371928,2002,62,,62,62,0,0,0,0,62,62
371964,2002,169,,169,169,0,0,0,0,169,169
371982,2002,1184,,1184,1184,0,0,0,0,1184,1184
372028,2002,143,,143,143,0,0,0,0,143,143
372037,2002,552,,552,552,0,0,0,0,552,552
372073,2002,268,,268,268,0,0,0,0,268,268
372082,2002,9461,,9461,9461,0,0,0,0,9461,9461
372143,2002,73,26,99,83,0,0,0,0,99,83
372161,2002,195,,195,195,0,0,0,0,195,195
372213,2002,30686,,30686,30686,17399,0,17399,17399,48085,48085
372222,2002,3202,,3202,3202,1042,0,1042,1042,4244,4244
372240,2002,40,,40,40,0,0,0,0,40,40
372329,2002,220,90,310,256,0,0,0,0,310,256
372356,2002,89,,89,89,0,0,0,0,89,89
372462,2002,13,26,39,23,0,0,0,0,39,23
372480,2002,129,,129,129,0,0,0,0,129,129
372505,2002,37,75,112,67,0,0,0,0,112,67
372578,2002,384,66,450,410,0,0,0,0,450,410
372718,2002,26,7,33,29,0,0,0,0,33,29
372772,2002,206,,206,206,0,0,0,0,206,206
372833,2002,34,8,42,37,0,0,0,0,42,37
372921,2002,404,,404,404,0,0,0,0,404,404
372958,2002,403,,403,403,0,0,0,0,403,403
372985,2002,25,25,50,35,0,0,0,0,50,35
373058,2002,185,,185,185,0,0,0,0,185,185
373085,2002,180,,180,180,0,0,0,0,180,180
373119,2002,100,131,231,152,0,0,0,0,231,152
373216,2002,172,,172,172,0,0,0,0,172,172
373261,2002,10,,10,10,0,0,0,0,10,10
373340,2002,99,72,171,128,0,0,0,0,171,128
373447,2002,27,,27,27,0,0,0,0,27,27
373535,2002,105,10,115,109,0,0,0,0,115,109
373605,2002,43,25,68,53,0,0,0,0,68,53
373669,2002,,1,1,0,0,0,0,0,1,0
373678,2002,84,30,114,96,0,0,0,0,114,96
373696,2002,167,,167,167,0,0,0,0,167,167
373711,2002,33,,33,33,0,0,0,0,33,33
373784,2002,216,,216,216,0,0,0,0,216,216
373827,2002,92,5,97,94,0,0,0,0,97,94
373890,2002,252,,252,252,0,0,0,0,252,252
373906,2002,66,6,72,68,0,0,0,0,72,68
373951,2002,27,,27,27,0,0,0,0,27,27
374024,2002,,,0,0,0,182,182,70,182,70
374060,2002,10,2,12,11,0,0,0,0,12,11
374112,2002,5,7,12,8,0,0,0,0,12,8
374291,2002,65,,65,65,0,0,0,0,65,65
374316,2002,57,40,97,73,0,0,0,0,97,73
374440,2002,37,,37,37,0,0,0,0,37,37
374495,2002,49,,49,49,0,0,0,0,49,49
374574,2002,350,,350,350,0,0,0,0,350,350
374592,2002,347,,347,347,0,0,0,0,347,347
374680,2002,276,118,394,323,0,0,0,0,394,323
374699,2002,155,55,210,177,0,0,0,0,210,177
374875,2002,597,,597,597,0,0,0,0,597,597
374927,2002,44,39,83,59,0,0,0,0,83,59
374972,2002,286,92,378,323,0,0,0,0,378,323
374990,2002,23,42,65,40,0,0,0,0,65,40
375009,2002,63,,63,63,0,0,0,0,63,63
375106,2002,15,2,17,16,0,0,0,0,17,16
375230,2002,139,,139,139,0,0,0,0,139,139
375300,2002,178,,178,178,0,0,0,0,178,178
375319,2002,75,,75,75,0,0,0,0,75,75
375373,2002,96,,96,96,0,0,0,0,96,96
375407,2002,37,,37,37,0,0,0,0,37,37
375416,2002,528,,528,528,0,0,0,0,528,528
375470,2002,4,,4,4,0,0,0,0,4,4
375489,2002,323,1,324,323,0,0,0,0,324,323
375540,2002,19,26,45,29,0,0,0,0,45,29
375559,2002,46,64,110,71,0,0,0,0,110,71
375568,2002,19,,19,19,0,0,0,0,19,19
375647,2002,75,14,89,81,0,0,0,0,89,81
375656,2002,23,34,57,36,0,0,0,0,57,36
375683,2002,183,72,255,212,0,0,0,0,255,212
375692,2002,29,183,212,102,0,0,0,0,212,102
375708,2002,97,13,110,101,0,0,0,0,110,101
375717,2002,144,6,150,146,0,0,0,0,150,146
375726,2002,96,75,171,126,0,0,0,0,171,126
375735,2002,44,129,173,87,0,0,0,0,173,87
375744,2002,66,118,184,106,0,0,0,0,184,106
375753,2002,15,35,50,27,0,0,0,0,50,27
375762,2002,38,15,53,44,0,0,0,0,53,44
375841,2002,906,,906,906,0,0,0,0,906,906
375878,2002,137,12,149,142,0,0,0,0,149,142
375902,2002,10,,10,10,0,0,0,0,10,10
375939,2002,175,32,207,188,0,0,0,0,207,188
375948,2002,1315,,1315,1315,0,0,0,0,1315,1315
375966,2002,40,42,82,57,0,0,0,0,82,57
375984,2002,226,190,416,301,0,0,0,0,416,301
376039,2002,99,1,100,99,0,0,0,0,100,99
376109,2002,102,37,139,117,0,0,0,0,139,117
376118,2002,207,356,563,348,0,0,0,0,563,348
376127,2002,145,55,200,167,0,0,0,0,200,167
376136,2002,314,15,329,320,0,0,0,0,329,320
376224,2002,361,,361,361,0,0,0,0,361,361
376242,2002,351,,351,351,0,0,0,0,351,351
376288,2002,46,,46,46,0,0,0,0,46,46
376321,2002,339,28,367,350,0,0,0,0,367,350
376330,2002,279,,279,279,0,0,0,0,279,279
376349,2002,52,,52,52,0,0,0,0,52,52
376385,2002,1766,34,1800,1779,0,0,0,0,1800,1779
376446,2002,93,36,129,107,0,0,0,0,129,107
376631,2002,20,8,28,23,0,0,0,0,28,23
376668,2002,99,,99,99,0,0,0,0,99,99
376677,2002,164,,164,164,0,0,0,0,164,164
376695,2002,216,8,224,219,0,0,0,0,224,219
376950,2002,99,,99,99,0,0,0,0,99,99
376987,2002,71,,71,71,0,0,0,0,71,71
377069,2002,722,44,766,739,0,0,0,0,766,739
377111,2002,536,,536,536,0,0,0,0,536,536
377193,2002,17,36,53,31,0,0,0,0,53,31
377218,2002,84,,84,84,0,0,0,0,84,84
377236,2002,54,,54,54,0,0,0,0,54,54
377272,2002,18,,18,18,0,0,0,0,18,18
377281,2002,50,,50,50,0,0,0,0,50,50
377315,2002,101,,101,101,0,0,0,0,101,101
377342,2002,2,88,90,37,0,0,0,0,90,37
377403,2002,34,,34,34,0,0,0,0,34,34
377421,2002,30,32,62,43,0,0,0,0,62,43
377449,2002,308,,308,308,0,0,0,0,308,308
377458,2002,402,,402,402,0,0,0,0,402,402
377485,2002,8,6,14,10,0,0,0,0,14,10
377519,2002,141,,141,141,0,0,0,0,141,141
377546,2002,117,,117,117,0,0,0,0,117,117
377555,2002,807,587,1394,1044,134,108,242,173,1636,1217
377564,2002,1156,562,1718,1383,114,279,393,215,2111,1598
377634,2002,12,,12,12,0,0,0,0,12,12
377643,2002,130,,130,130,0,0,0,0,130,130
377652,2002,62,,62,62,0,0,0,0,62,62
377661,2002,48,,48,48,0,0,0,0,48,48
377670,2002,37,,37,37,0,0,0,0,37,37
377722,2002,213,,213,213,0,0,0,0,213,213
377759,2002,71,,71,71,0,0,0,0,71,71
378105,2002,180,27,207,191,0,0,0,0,207,191
378406,2002,636,39,675,651,0,0,0,0,675,651
378576,2002,,,0,0,269,133,402,320,402,320
378956,2002,324,,324,324,0,0,0,0,324,324
379029,2002,328,,328,328,0,0,0,0,328,328
379074,2002,23,,23,23,0,0,0,0,23,23
379135,2002,66,37,103,81,0,0,0,0,103,81
379463,2002,99,,99,99,0,0,0,0,99,99
379621,2002,81,490,571,276,0,0,0,0,571,276
379685,2002,190,131,321,242,0,0,0,0,321,242
379746,2002,40,,40,40,0,0,0,0,40,40
379782,2002,151,,151,151,45,0,45,45,196,196
380067,2002,251,,251,251,0,0,0,0,251,251
380094,2002,329,,329,329,0,0,0,0,329,329
380137,2002,77,111,188,121,0,0,0,0,188,121
380298,2002,177,,177,177,0,0,0,0,177,177
380359,2002,191,239,430,271,0,0,0,0,430,271
380368,2002,564,751,1315,816,0,0,0,0,1315,816
380377,2002,359,308,667,462,0,0,0,0,667,462
380401,2002,166,36,202,180,0,0,0,0,202,180
380410,2002,58,100,158,98,0,0,0,0,158,98
380438,2002,268,,268,268,0,0,0,0,268,268
380447,2002,146,,146,146,0,0,0,0,146,146
380456,2002,192,65,257,218,0,0,0,0,257,218
380465,2002,1938,,1938,1938,1190,0,1190,1190,3128,3128
380474,2002,261,261,522,365,0,0,0,0,522,365
380836,2002,136,,136,136,0,0,0,0,136,136
380845,2002,121,,121,121,0,0,0,0,121,121
380854,2002,166,,166,166,0,0,0,0,166,166
380863,2002,107,,107,107,0,0,0,0,107,107
380872,2002,178,,178,178,0,0,0,0,178,178
381237,2002,73,,73,73,0,0,0,0,73,73
381255,2002,36,,36,36,0,0,0,0,36,36
381282,2002,83,,83,83,0,0,0,0,83,83
381325,2002,58,,58,58,0,0,0,0,58,58
381334,2002,75,,75,75,0,0,0,0,75,75
381343,2002,34,,34,34,0,0,0,0,34,34
381370,2002,154,179,333,225,0,0,0,0,333,225
381404,2002,104,,104,104,0,0,0,0,104,104
381486,2002,25,,25,25,0,0,0,0,25,25
381501,2002,2,,2,2,0,0,0,0,2,2
381529,2002,315,46,361,333,0,0,0,0,361,333
381617,2002,770,592,1362,1003,0,0,0,0,1362,1003
381635,2002,64,25,89,74,0,0,0,0,89,74
381644,2002,285,,285,285,0,0,0,0,285,285
381699,2002,14,14,28,20,0,0,0,0,28,20
381705,2002,28,13,41,33,0,0,0,0,41,33
381732,2002,18,249,267,117,0,0,0,0,267,117
381741,2002,282,,282,282,0,0,0,0,282,282
381750,2002,46,,46,46,0,0,0,0,46,46
381787,2002,215,197,412,292,5,0,5,5,417,297
381796,2002,190,,190,190,0,0,0,0,190,190
381848,2002,70,121,191,118,0,0,0,0,191,118
381909,2002,792,37,829,807,0,0,0,0,829,807
381945,2002,213,,213,213,0,0,0,0,213,213
381990,2002,272,,272,272,0,0,0,0,272,272
382018,2002,121,,121,121,0,0,0,0,121,121
382027,2002,235,,235,235,0,0,0,0,235,235
382054,2002,579,,579,579,0,0,0,0,579,579
382063,2002,356,,356,356,1660,0,1660,1660,2016,2016
382106,2002,5,,5,5,0,0,0,0,5,5
382258,2002,263,483,746,455,0,0,0,0,746,455
382267,2002,167,8,175,170,0,0,0,0,175,170
382276,2002,35,16,51,41,0,0,0,0,51,41
382382,2002,183,,183,183,0,0,0,0,183,183
382416,2002,89,,89,89,0,0,0,0,89,89
382443,2002,1,,1,1,0,0,0,0,1,1
382461,2002,39,21,60,47,0,0,0,0,60,47
382504,2002,415,,415,415,0,0,0,0,415,415
382531,2002,300,,300,300,0,0,0,0,300,300
382708,2002,202,29,231,214,0,0,0,0,231,214
382771,2002,61,2,63,62,0,0,0,0,63,62
382780,2002,47,12,59,52,0,0,0,0,59,52
382896,2002,,,0,0,135,0,135,135,135,135
382902,2002,42,,42,42,0,0,0,0,42,42
382911,2002,119,16,135,124,0,0,0,0,135,124
382957,2002,50,44,94,67,0,0,0,0,94,67
382975,2002,122,57,179,145,0,0,0,0,179,145
383020,2002,,,0,0,61,36,97,75,97,75
383084,2002,1759,,1759,1759,0,0,0,0,1759,1759
383163,2002,37,286,323,151,0,0,0,0,323,151
383172,2002,97,,97,97,0,0,0,0,97,97
383190,2002,1096,1086,2182,1461,0,0,0,0,2182,1461
383251,2002,63,,63,63,0,0,0,0,63,63
383279,2002,24,53,77,45,0,0,0,0,77,45
383297,2002,39,118,157,86,0,0,0,0,157,86
383312,2002,84,,84,84,0,0,0,0,84,84
383330,2002,16,410,426,179,0,0,0,0,426,179
383367,2002,162,3,165,163,0,0,0,0,165,163
383376,2002,76,58,134,99,0,0,0,0,134,99
383400,2002,,20,20,8,0,0,0,0,20,8
383419,2002,105,,105,105,0,0,0,0,105,105
383464,2002,56,,56,56,0,0,0,0,56,56
383507,2002,36,,36,36,0,0,0,0,36,36
383525,2002,136,,136,136,0,0,0,0,136,136
383765,2002,155,74,229,184,0,0,0,0,229,184
383792,2002,320,,320,320,0,0,0,0,320,320
383880,2002,664,238,902,758,0,0,0,0,902,758
383899,2002,153,75,228,183,0,0,0,0,228,183
383950,2002,200,60,260,224,0,0,0,0,260,224
383996,2002,134,551,685,319,0,0,0,0,685,319
384184,2002,357,,357,357,0,0,0,0,357,357
384193,2002,351,,351,351,0,0,0,0,351,351
384209,2002,1159,,1159,1159,0,0,0,0,1159,1159
384306,2002,,,0,0,66,16,82,72,82,72
384333,2002,967,4472,5439,2468,0,0,0,0,5439,2468
384342,2002,1811,2755,4566,2736,0,0,0,0,4566,2736
384412,2002,353,,353,353,0,0,0,0,353,353
384421,2002,61,,61,61,0,0,0,0,61,61
385008,2002,584,,584,584,0,0,0,0,584,584
385132,2002,41,6,47,43,0,0,0,0,47,43
385503,2002,270,3,273,271,0,0,0,0,273,271
385549,2002,194,,194,194,0,0,0,0,194,194
385619,2002,217,15,232,223,0,0,0,0,232,223
385929,2002,116,,116,116,0,0,0,0,116,116
386153,2002,257,131,388,309,0,0,0,0,388,309
386339,2002,39,,39,39,0,0,0,0,39,39
386472,2002,119,64,183,144,0,0,0,0,183,144
387235,2002,14,,14,14,0,0,0,0,14,14
387660,2002,3,,3,3,0,0,0,0,3,3
387730,2002,17,,17,17,0,0,0,0,17,17
387819,2002,27,3,30,28,0,0,0,0,30,28
387925,2002,265,,265,265,0,0,0,0,265,265
388043,2002,74,102,176,114,0,0,0,0,176,114
388098,2002,23,,23,23,0,0,0,0,23,23
388511,2002,59,26,85,69,0,0,0,0,85,69
388520,2002,291,1142,1433,740,0,0,0,0,1433,740
388663,2002,96,51,147,116,0,0,0,0,147,116
388681,2002,,19,19,8,0,0,0,0,19,8
389620,2002,79,,79,79,0,0,0,0,79,79
389727,2002,223,100,323,263,0,0,0,0,323,263
389860,2002,155,76,231,185,0,0,0,0,231,185
390394,2002,129,47,176,148,0,0,0,0,176,148
390701,2002,1142,746,1888,1435,9,67,76,35,1964,1470
390905,2002,88,,88,88,0,0,0,0,88,88
391333,2002,80,,80,80,0,0,0,0,80,80
391564,2002,127,28,155,138,0,0,0,0,155,138
391582,2002,241,1,242,241,0,0,0,0,242,241
391616,2002,60,3,63,61,0,0,0,0,63,61
391759,2002,3,42,45,20,0,0,0,0,45,20
391810,2002,122,,122,122,0,0,0,0,122,122
392257,2002,404,,404,404,0,0,0,0,404,404
392415,2002,96,,96,96,0,0,0,0,96,96
392798,2002,63,,63,63,0,0,0,0,63,63
392840,2002,173,192,365,248,3,19,22,10,387,258
393180,2002,618,,618,618,0,0,0,0,618,618
393524,2002,137,,137,137,0,0,0,0,137,137
393861,2002,240,31,271,252,0,0,0,0,271,252
393977,2002,27,,27,27,0,0,0,0,27,27
394679,2002,58,100,158,98,0,0,0,0,158,98
394846,2002,65,,65,65,0,0,0,0,65,65
395283,2002,114,,114,114,0,0,0,0,114,114
395362,2002,598,1380,1978,1061,0,0,0,0,1978,1061
395733,2002,38,,38,38,0,0,0,0,38,38
396000,2002,29,,29,29,0,0,0,0,29,29
396152,2002,,79,79,31,0,0,0,0,79,31
396310,2002,25,16,41,31,0,0,0,0,41,31
397270,2002,15,5,20,17,0,0,0,0,20,17
397641,2002,305,,305,305,0,0,0,0,305,305
